transaction id,user id,amount,time,device id,user location,merchant location,ip address
TX6497,USER6497,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6498,USER6498,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6499,USER6499,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6500,USER6500,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6501,USER6501,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6502,USER6502,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6503,USER6503,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6504,USER6504,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6505,USER6505,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6506,USER6506,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6507,USER6507,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6508,USER6508,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6509,USER6509,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6510,USER6510,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6511,USER6511,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6512,USER6512,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6513,USER6513,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6514,USER6514,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6515,USER6515,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6516,USER6516,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6517,USER6517,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6518,USER6518,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6519,USER6519,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6520,USER6520,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6521,USER6521,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6522,USER6522,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6523,USER6523,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6524,USER6524,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6525,USER6525,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6526,USER6526,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6527,USER6527,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6528,USER6528,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6529,USER6529,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6530,USER6530,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6531,USER6531,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6532,USER6532,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6533,USER6533,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6534,USER6534,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6535,USER6535,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6536,USER6536,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6537,USER6537,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6538,USER6538,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6539,USER6539,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6540,USER6540,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6541,USER6541,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6542,USER6542,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6543,USER6543,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6544,USER6544,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6545,USER6545,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6546,USER6546,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6547,USER6547,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6548,USER6548,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6549,USER6549,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6550,USER6550,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6551,USER6551,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6552,USER6552,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6553,USER6553,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6554,USER6554,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6555,USER6555,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6556,USER6556,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6557,USER6557,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6558,USER6558,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6559,USER6559,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6560,USER6560,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6561,USER6561,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6562,USER6562,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6563,USER6563,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6564,USER6564,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6565,USER6565,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6566,USER6566,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6567,USER6567,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6568,USER6568,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6569,USER6569,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6570,USER6570,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6571,USER6571,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6572,USER6572,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6573,USER6573,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6574,USER6574,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6575,USER6575,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6576,USER6576,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6577,USER6577,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6578,USER6578,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6579,USER6579,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6580,USER6580,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6581,USER6581,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6582,USER6582,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6583,USER6583,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6584,USER6584,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6585,USER6585,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6586,USER6586,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6587,USER6587,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6588,USER6588,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6589,USER6589,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6590,USER6590,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6591,USER6591,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6592,USER6592,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6593,USER6593,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6594,USER6594,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6595,USER6595,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6596,USER6596,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6597,USER6597,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6598,USER6598,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6599,USER6599,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6600,USER6600,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6601,USER6601,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6602,USER6602,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6603,USER6603,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6604,USER6604,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6605,USER6605,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6606,USER6606,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6607,USER6607,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6608,USER6608,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6609,USER6609,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6610,USER6610,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6611,USER6611,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6612,USER6612,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6613,USER6613,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6614,USER6614,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6615,USER6615,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6616,USER6616,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6617,USER6617,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6618,USER6618,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6619,USER6619,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6620,USER6620,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6621,USER6621,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6622,USER6622,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6623,USER6623,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6624,USER6624,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6625,USER6625,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6626,USER6626,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6627,USER6627,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6628,USER6628,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6629,USER6629,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6630,USER6630,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6631,USER6631,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6632,USER6632,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6633,USER6633,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6634,USER6634,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6635,USER6635,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6636,USER6636,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6637,USER6637,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6638,USER6638,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6639,USER6639,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6640,USER6640,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6641,USER6641,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6642,USER6642,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6643,USER6643,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6644,USER6644,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6645,USER6645,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6646,USER6646,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6647,USER6647,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6648,USER6648,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6649,USER6649,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6650,USER6650,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6651,USER6651,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6652,USER6652,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6653,USER6653,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6654,USER6654,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6655,USER6655,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6656,USER6656,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6657,USER6657,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6658,USER6658,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6659,USER6659,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6660,USER6660,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6661,USER6661,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6662,USER6662,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6663,USER6663,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6664,USER6664,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6665,USER6665,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6666,USER6666,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6667,USER6667,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6668,USER6668,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6669,USER6669,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6670,USER6670,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6671,USER6671,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6672,USER6672,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6673,USER6673,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6674,USER6674,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6675,USER6675,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6676,USER6676,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6677,USER6677,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6678,USER6678,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6679,USER6679,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6680,USER6680,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6681,USER6681,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6682,USER6682,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6683,USER6683,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6684,USER6684,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6685,USER6685,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6686,USER6686,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6687,USER6687,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6688,USER6688,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6689,USER6689,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6690,USER6690,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6691,USER6691,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6692,USER6692,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6693,USER6693,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6694,USER6694,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6695,USER6695,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6696,USER6696,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6697,USER6697,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6698,USER6698,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6699,USER6699,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6700,USER6700,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6701,USER6701,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6702,USER6702,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6703,USER6703,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6704,USER6704,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6705,USER6705,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6706,USER6706,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6707,USER6707,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6708,USER6708,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6709,USER6709,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6710,USER6710,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6711,USER6711,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6712,USER6712,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6713,USER6713,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6714,USER6714,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6715,USER6715,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6716,USER6716,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6717,USER6717,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6718,USER6718,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6719,USER6719,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6720,USER6720,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6721,USER6721,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6722,USER6722,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6723,USER6723,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6724,USER6724,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6725,USER6725,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6726,USER6726,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6727,USER6727,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6728,USER6728,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6729,USER6729,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6730,USER6730,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6731,USER6731,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6732,USER6732,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6733,USER6733,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6734,USER6734,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6735,USER6735,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6736,USER6736,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6737,USER6737,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6738,USER6738,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6739,USER6739,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6740,USER6740,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6741,USER6741,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6742,USER6742,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6743,USER6743,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6744,USER6744,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6745,USER6745,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6746,USER6746,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6747,USER6747,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6748,USER6748,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6749,USER6749,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6750,USER6750,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6751,USER6751,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6752,USER6752,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6753,USER6753,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6754,USER6754,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6755,USER6755,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6756,USER6756,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6757,USER6757,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6758,USER6758,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6759,USER6759,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6760,USER6760,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6761,USER6761,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6762,USER6762,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6763,USER6763,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6764,USER6764,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6765,USER6765,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6766,USER6766,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6767,USER6767,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6768,USER6768,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6769,USER6769,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6770,USER6770,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6771,USER6771,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6772,USER6772,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6773,USER6773,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6774,USER6774,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6775,USER6775,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6776,USER6776,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6777,USER6777,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6778,USER6778,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6779,USER6779,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6780,USER6780,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6781,USER6781,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6782,USER6782,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6783,USER6783,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6784,USER6784,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6785,USER6785,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6786,USER6786,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6787,USER6787,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6788,USER6788,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6789,USER6789,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6790,USER6790,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6791,USER6791,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6792,USER6792,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6793,USER6793,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6794,USER6794,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6795,USER6795,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6796,USER6796,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6797,USER6797,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6798,USER6798,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6799,USER6799,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6800,USER6800,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6801,USER6801,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6802,USER6802,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6803,USER6803,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6804,USER6804,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6805,USER6805,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6806,USER6806,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6807,USER6807,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6808,USER6808,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6809,USER6809,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6810,USER6810,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6811,USER6811,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6812,USER6812,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX6813,USER6813,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
